76,-12,12,0.22813,0.005081
76,-12,12,0.22813,0.005081
77,-12,12,0.20683,0.0036447
77,-12,12,0.20683,0.0036447
77,-12,12,0.20683,0.0036447
78,21,-16,-1.074,-0.026797
78,21,-16,-1.074,-0.026797
78,21,-16,-1.074,-0.026797
79,22,-3,-0.69019,-0.017354
79,22,-3,-0.69019,-0.017354
80,-15,-5,-0.096871,-0.040324
80,-15,-5,-0.096871,-0.040324
81,-16,10,0.0018665,-0.019582
81,-16,10,0.0018665,-0.019582
82,-20,11,-0.3573,-0.021557
82,-20,11,-0.3573,-0.021557
82,-20,12,-0.065176,-0.025143
82,-20,12,-0.065176,-0.025143
82,-19,11,-0.1759,-0.020713
82,-19,11,-0.1759,-0.020713
82,-19,12,-0.06585,-0.02954
82,-19,12,-0.06585,-0.02954
83,-18,23,0.21682,-0.014332
83,-18,23,0.21682,-0.014332
84,-16,15,-0.10135,0.037674
84,-16,15,-0.10135,0.037674
85,-13,10,0.20833,-0.012735
85,-13,10,0.20833,-0.012735
86,-9,7,0.82858,0.080674
86,-9,7,0.82858,0.080674
86,-9,7,0.82858,0.080674
87,-14,17,-0.013249,0.14955
87,-14,17,-0.013249,0.14955
88,16,-11,0.16345,0.00032491
88,16,-11,0.16345,0.00032491
89,-4,-2,0.79165,0.013038
89,-4,-2,0.79165,0.013038
89,-4,-2,0.79165,0.013038
89,-4,-2,0.79165,0.013038
89,-4,-2,0.79165,0.013038
90,-4,10,1.1375,0.043405
90,-4,10,1.1375,0.043405
90,-4,11,1.5781,0.077558
90,-4,11,1.5781,0.077558
91,-9,-10,-0.21056,-0.014775
91,-9,-10,-0.21056,-0.014775
91,-9,-10,-0.21056,-0.014775
91,-9,-10,-0.21056,-0.014775
92,18,13,-0.84749,-0.051189
92,18,13,-0.84749,-0.051189
93,17,13,-1.2606,-0.046855
93,17,13,-1.2606,-0.046855
93,18,13,-1.1848,-0.048349
93,18,13,-1.1848,-0.048349
94,14,10,-0.88844,-0.016304
94,14,10,-0.88844,-0.016304
95,14,10,-0.82212,-0.018778
95,14,10,-0.82212,-0.018778
96,-5,-2,0.39679,0.013211
96,-5,-2,0.39679,0.013211
97,-14,12,0.29416,0.01688
97,-14,12,0.29416,0.01688
97,-14,12,0.29416,0.01688
98,6,7,-0.44982,0.0010018
98,6,7,-0.44982,0.0010018
99,-3,6,0.17994,0.012582
99,-3,6,0.17994,0.012582
99,-3,6,0.17994,0.012582
99,-3,6,0.17994,0.012582
100,-6,3,-0.22343,-0.035775
100,-6,3,-0.22343,-0.035775
100,-6,3,-0.22343,-0.035775
100,-6,3,-0.22343,-0.035775
101,-11,9,0.71081,0.056872
101,-11,9,0.71081,0.056872
102,-13,-3,0.24344,-0.024486
102,-13,-3,0.24344,-0.024486
103,-17,15,0.19478,0.0199
103,-17,15,0.19478,0.0199
104,-18,15,0.19652,0.0049979
104,-18,15,0.19652,0.0049979
105,-19,12,0.17562,-0.025109
105,-19,12,0.17562,-0.025109
106,-16,18,-0.046744,0.022783
106,-16,18,-0.046744,0.022783
107,-17,19,0.27081,0.018813
107,-17,19,0.27081,0.018813
108,19,-14,-0.27136,0.0087403
108,19,-14,-0.27136,0.0087403
109,-13,10,0.10967,-0.01078
109,-13,10,0.10967,-0.01078
109,-13,10,0.10967,-0.01078
110,-12,10,0.38975,0.023624
110,-12,10,0.38975,0.023624
111,-16,13,0.23905,0.00073305
111,-16,13,0.23905,0.00073305
112,14,-8,0.4146,-0.0040048
112,14,-8,0.4146,-0.0040048
113,-7,6,0.0036275,-0.0052946
113,-7,6,0.0036275,-0.0052946
113,-7,6,0.0036275,-0.0052946
114,-8,6,-0.0018901,-0.0032075
114,-8,6,-0.0018901,-0.0032075
115,-8,6,-0.22351,-0.0054185
115,-8,6,-0.22351,-0.0054185
115,-8,6,-0.22351,-0.0054185
116,-8,7,0.18885,0.015806
116,-8,7,0.18885,0.015806
116,-8,7,0.18885,0.015806
117,-17,15,0.21051,0.025731
117,-17,15,0.21051,0.025731
118,-19,16,0.44569,-0.0011638
118,-19,16,0.44569,-0.0011638
119,-16,18,0.14587,0.041627
119,-16,18,0.14587,0.041627
119,-16,18,0.14587,0.041627
119,-16,19,0.13043,0.034734
119,-16,19,0.13043,0.034734
119,-16,19,0.13043,0.034734
120,-14,13,0.37033,0.0399
120,-14,13,0.37033,0.0399
120,-13,13,0.29154,0.029953
120,-13,13,0.29154,0.029953
121,-16,13,0.2917,0.0014823
121,-16,13,0.2917,0.0014823
122,-16,18,0.40746,0.031606
122,-16,18,0.40746,0.031606
123,-21,26,0.63394,0.022752
123,-21,26,0.63394,0.022752
123,-21,26,0.63394,0.022752
124,18,-14,-0.26893,0.006022
124,18,-14,-0.26893,0.006022
124,18,-13,-0.21492,0.00019855
124,18,-13,-0.21492,0.00019855
125,-6,7,0.072521,-0.0022915
125,-6,7,0.072521,-0.0022915
126,-2,6,0.14446,-0.0046202
126,-2,6,0.14446,-0.0046202
127,5,6,-0.8449,-0.024385
127,5,6,-0.8449,-0.024385
127,5,6,-0.8449,-0.024385
128,14,-12,0.039939,-0.0078989
128,14,-12,0.039939,-0.0078989
128,14,-11,0.10739,-0.010355
128,14,-11,0.10739,-0.010355
129,23,-5,-0.7965,-0.029434
129,23,-5,-0.7965,-0.029434
129,23,-5,-0.7965,-0.029434
129,23,-5,-0.7965,-0.029434
130,-15,-6,0.15496,-0.016377
130,-15,-6,0.15496,-0.016377
131,-14,-8,-0.18893,-0.016172
131,-14,-8,-0.18893,-0.016172
132,-22,33,-0.93691,-0.016428
132,-22,33,-0.93691,-0.016428
133,-3,-12,-0.33503,-0.047013
133,-3,-12,-0.33503,-0.047013
134,-13,9,0.44492,0.010573
134,-13,9,0.44492,0.010573
134,-13,21,-0.60769,0.015502
134,-13,21,-0.60769,0.015502
135,-19,18,0.6217,0.0089386
135,-19,18,0.6217,0.0089386
136,-15,12,0.11846,-0.00085531
136,-15,12,0.11846,-0.00085531
137,-15,-8,-0.18406,-0.011712
137,-15,-8,-0.18406,-0.011712
138,-9,12,-0.12539,0.0046157
138,-9,12,-0.12539,0.0046157
138,-9,12,-0.12539,0.0046157
139,-9,12,0.10823,0.011484
139,-9,12,0.10823,0.011484
139,-9,13,0.044499,-0.011608
139,-9,13,0.044499,-0.011608
139,-8,12,0.26561,0.019958
139,-8,12,0.26561,0.019958
139,-8,13,0.34604,0.0144
139,-8,13,0.34604,0.0144
140,-9,12,-0.32726,0.0053996
140,-9,12,-0.32726,0.0053996
140,-9,12,-0.32726,0.0053996
140,-9,13,-0.43905,-0.016293
140,-9,13,-0.43905,-0.016293
140,-9,13,-0.43905,-0.016293
141,-15,8,0.12694,-0.019008
141,-15,8,0.12694,-0.019008
142,-15,9,0.33035,-0.025233
142,-15,9,0.33035,-0.025233
143,20,-14,-0.54739,-0.00053391
143,20,-14,-0.54739,-0.00053391
144,-15,4,0.41179,-0.045155
144,-15,4,0.41179,-0.045155
145,-1,-5,-0.10145,-0.042107
145,-1,-5,-0.10145,-0.042107
146,-1,-5,-0.11024,-0.048539
146,-1,-5,-0.11024,-0.048539
146,-1,-4,-0.12215,-0.039922
146,-1,-4,-0.12215,-0.039922
147,-4,9,0.76441,0.012792
147,-4,9,0.76441,0.012792
148,-4,9,0.76143,0.012602
148,-4,9,0.76143,0.012602
149,-4,9,0.74885,0.012416
149,-4,9,0.74885,0.012416
149,-4,9,0.74885,0.012416
150,-4,9,0.8401,0.010991
150,-4,9,0.8401,0.010991
150,-4,9,0.8401,0.010991
151,-4,9,0.80892,0.015877
151,-4,9,0.80892,0.015877
152,-4,9,0.8333,0.017401
152,-4,9,0.8333,0.017401
153,-4,9,0.91122,0.024086
153,-4,9,0.91122,0.024086
153,-4,10,1.4105,0.068348
153,-4,10,1.4105,0.068348
154,-3,-3,0.17634,-0.00028466
154,-3,-3,0.17634,-0.00028466
155,-3,-3,0.17634,-0.00028466
155,-3,-3,0.17634,-0.00028466
156,-3,-3,0.19866,-0.0049682
156,-3,-3,0.19866,-0.0049682
156,-3,-3,0.19866,-0.0049682
157,-3,-3,0.18885,6.4184e-05
157,-3,-3,0.18885,6.4184e-05
158,-3,-3,0.17756,6.4184e-05
158,-3,-3,0.17756,6.4184e-05
159,-15,12,0.33716,-0.0021818
159,-15,12,0.33716,-0.0021818
160,-6,2,0.011128,0.083098
160,-6,2,0.011128,0.083098
160,-6,2,0.011128,0.083098
160,-6,3,-0.085815,0.087567
160,-6,3,-0.085815,0.087567
160,-6,3,-0.085815,0.087567
161,-6,2,0.058905,0.081047
161,-6,2,0.058905,0.081047
161,-6,2,0.058905,0.081047
161,-6,3,-0.033373,0.085315
161,-6,3,-0.033373,0.085315
161,-6,3,-0.033373,0.085315
162,-7,2,-0.057472,0.10876
162,-7,2,-0.057472,0.10876
163,-12,16,-0.17551,0.081085
163,-12,16,-0.17551,0.081085
163,-12,17,-0.24553,0.083857
163,-12,17,-0.24553,0.083857
164,-18,22,0.37166,0.0043328
164,-18,22,0.37166,0.0043328
164,-18,23,0.33683,0.0014275
164,-18,23,0.33683,0.0014275
165,-19,18,0.67479,0.0026696
165,-19,18,0.67479,0.0026696
166,-18,24,0.37098,-0.0041933
166,-18,24,0.37098,-0.0041933
167,23,-5,-0.36288,-0.019911
167,23,-5,-0.36288,-0.019911
168,18,-4,-0.069276,-0.0058995
168,18,-4,-0.069276,-0.0058995
168,18,-4,-0.069276,-0.0058995
168,18,-4,-0.069276,-0.0058995
168,18,-4,-0.069276,-0.0058995
169,-10,-2,0.15979,-0.0080362
169,-10,-2,0.15979,-0.0080362
169,-9,-2,0.24426,0.0020602
169,-9,-2,0.24426,0.0020602
170,-14,20,0.24714,0.012529
170,-14,20,0.24714,0.012529
171,-14,20,0.13833,0.0050784
171,-14,20,0.13833,0.0050784
172,-3,-3,0.39685,0.0041693
172,-3,-3,0.39685,0.0041693
172,-3,-3,0.39685,0.0041693
173,-6,2,0.0014697,0.12666
173,-6,2,0.0014697,0.12666
173,-6,3,-0.091298,0.13438
173,-6,3,-0.091298,0.13438
174,-9,-8,-0.16894,-0.037624
174,-9,-8,-0.16894,-0.037624
174,-9,-7,-0.026422,-0.035952
174,-9,-7,-0.026422,-0.035952
175,-14,-5,-0.030983,-0.023146
175,-14,-5,-0.030983,-0.023146
176,-18,23,0.54453,0.0086443
176,-18,23,0.54453,0.0086443
176,-18,23,0.54453,0.0086443
177,-15,3,0.31136,-0.021466
177,-15,3,0.31136,-0.021466
177,-15,3,0.31136,-0.021466
178,-12,6,0.15406,0.002255
178,-12,6,0.15406,0.002255
178,-12,7,0.25638,0.013739
178,-12,7,0.25638,0.013739
179,-15,12,0.27925,-0.0031788
179,-15,12,0.27925,-0.0031788
180,-2,-5,0.10128,-0.025921
180,-2,-5,0.10128,-0.025921
180,-2,-5,0.10128,-0.025921
181,-2,-4,0.091754,-0.017871
181,-2,-4,0.091754,-0.017871
181,-2,-4,0.091754,-0.017871
182,-4,9,0.99206,0.026167
182,-4,9,0.99206,0.026167
183,-5,2,-0.061491,0.11418
183,-5,2,-0.061491,0.11418
184,20,-16,-0.70533,0.0022264
184,20,-16,-0.70533,0.0022264
185,-12,10,0.34363,0.017596
185,-12,10,0.34363,0.017596
186,-13,9,0.31835,0.0069997
186,-13,9,0.31835,0.0069997
187,-20,18,0.63777,0.0088774
187,-20,18,0.63777,0.0088774
188,21,-2,-0.28563,-0.023181
188,21,-2,-0.28563,-0.023181
188,21,-2,-0.28563,-0.023181
188,21,-2,-0.28563,-0.023181
189,-14,-5,0.035693,-0.017829
189,-14,-5,0.035693,-0.017829
189,-14,-4,0.11825,-0.018054
189,-14,-4,0.11825,-0.018054
189,-13,-5,0.030627,-0.019223
189,-13,-5,0.030627,-0.019223
189,-13,-4,0.095508,-0.019271
189,-13,-4,0.095508,-0.019271
190,-23,21,1.0739,0.03584
190,-23,21,1.0739,0.03584
191,-23,32,0.33369,0.012521
191,-23,32,0.33369,0.012521
191,-23,32,0.33369,0.012521
191,-22,32,0.28092,0.0074283
191,-22,32,0.28092,0.0074283
191,-22,32,0.28092,0.0074283
192,15,3,-0.24697,-0.0078993
192,15,3,-0.24697,-0.0078993
193,-14,-9,-0.33019,-0.023883
193,-14,-9,-0.33019,-0.023883
194,22,-3,-0.4105,-0.02203
194,22,-3,-0.4105,-0.02203
195,5,5,-1.2214,-0.047959
195,5,5,-1.2214,-0.047959
196,-19,16,0.3703,-0.00048394
196,-19,16,0.3703,-0.00048394
197,-20,11,-0.09639,-0.0062016
197,-20,11,-0.09639,-0.0062016
197,-20,12,0.11627,-0.0034033
197,-20,12,0.11627,-0.0034033
197,-19,11,-0.016992,-0.011363
197,-19,11,-0.016992,-0.011363
197,-19,12,0.075348,-0.010178
197,-19,12,0.075348,-0.010178
198,19,-16,-0.63154,0.0036531
198,19,-16,-0.63154,0.0036531
199,-17,-1,0.37888,0.020826
199,-17,-1,0.37888,0.020826
199,-17,-1,0.37888,0.020826
200,-20,28,0.39867,0.012883
200,-20,28,0.39867,0.012883
201,22,-15,-0.69322,-0.00055768
201,22,-15,-0.69322,-0.00055768
202,9,-12,0.002144,-0.009661
202,9,-12,0.002144,-0.009661
203,14,9,-0.78039,-0.015427
203,14,9,-0.78039,-0.015427
204,4,4,-1.1419,-0.043968
204,4,4,-1.1419,-0.043968
205,-5,7,0.43753,0.0051116
205,-5,7,0.43753,0.0051116
205,-5,7,0.43753,0.0051116
205,-4,7,0.4957,0.006031
205,-4,7,0.4957,0.006031
205,-4,7,0.4957,0.006031
206,-13,12,0.20845,0.0068588
206,-13,12,0.20845,0.0068588
207,-15,12,0.2827,-0.0031788
207,-15,12,0.2827,-0.0031788
208,14,4,-0.58797,-0.011506
208,14,4,-0.58797,-0.011506
208,14,4,-0.58797,-0.011506
209,-19,11,0.20881,-0.014992
209,-19,11,0.20881,-0.014992
209,-19,12,0.2199,-0.013705
209,-19,12,0.2199,-0.013705
210,-16,15,0.16452,0.036688
210,-16,15,0.16452,0.036688
211,5,6,-1.17,-0.03852
211,5,6,-1.17,-0.03852
211,6,6,-1.197,-0.036885
211,6,6,-1.197,-0.036885
212,-4,7,0.6319,0.0078458
212,-4,7,0.6319,0.0078458
213,-4,7,0.54882,0.0078458
213,-4,7,0.54882,0.0078458
214,-4,7,0.57501,0.0078458
214,-4,7,0.57501,0.0078458
215,-4,7,0.47287,0.0064332
215,-4,7,0.47287,0.0064332
215,-4,7,0.47287,0.0064332
215,-4,7,0.47287,0.0064332
216,-4,7,0.58345,0.00681
216,-4,7,0.58345,0.00681
216,-4,7,0.58345,0.00681
216,-4,7,0.58345,0.00681
217,-4,7,0.64426,0.0077082
217,-4,7,0.64426,0.0077082
217,-4,7,0.64426,0.0077082
218,-12,8,0.32877,0.018613
218,-12,8,0.32877,0.018613
219,-12,8,0.32687,0.018613
219,-12,8,0.32687,0.018613
220,-14,9,0.15187,-0.018735
220,-14,9,0.15187,-0.018735
221,-12,-12,-0.4879,-0.029445
221,-12,-12,-0.4879,-0.029445
222,13,10,-0.95232,-0.018687
222,13,10,-0.95232,-0.018687
223,-21,13,0.72501,-0.00081438
223,-21,13,0.72501,-0.00081438
223,-21,13,0.72501,-0.00081438
223,-21,14,0.83111,0.0031349
223,-21,14,0.83111,0.0031349
223,-21,14,0.83111,0.0031349
223,-20,13,0.4193,-0.0068388
223,-20,13,0.4193,-0.0068388
223,-20,13,0.4193,-0.0068388
223,-20,14,0.49695,-0.0017598
223,-20,14,0.49695,-0.0017598
223,-20,14,0.49695,-0.0017598
224,-18,23,0.4683,0.0069904
224,-18,23,0.4683,0.0069904
225,-18,23,0.47432,0.0069904
225,-18,23,0.47432,0.0069904
226,-21,27,0.48419,0.020063
226,-21,27,0.48419,0.020063
226,-21,27,0.48419,0.020063
226,-21,27,0.48419,0.020063
227,-21,27,0.49616,0.019462
227,-21,27,0.49616,0.019462
227,-21,27,0.49616,0.019462
227,-21,27,0.49616,0.019462
227,-21,27,0.49616,0.019462
227,-21,27,0.49616,0.019462
228,-23,32,0.92163,0.080773
228,-23,32,0.92163,0.080773
228,-23,32,0.92163,0.080773
229,-11,8,0.26006,0.026996
229,-11,8,0.26006,0.026996
230,-1,7,0.51165,0.0083487
230,-1,7,0.51165,0.0083487
230,-1,7,0.51165,0.0083487
231,-4,7,0.75274,0.012426
231,-4,7,0.75274,0.012426
231,-4,7,0.75274,0.012426
232,-15,12,0.31517,0.0042607
232,-15,12,0.31517,0.0042607
232,-15,12,0.31517,0.0042607
233,-14,18,0.026475,0.020272
233,-14,18,0.026475,0.020272
234,-18,23,0.53751,0.0089542
234,-18,23,0.53751,0.0089542
235,-20,27,0.36148,0.013252
235,-20,27,0.36148,0.013252
235,-20,27,0.36148,0.013252
235,-20,27,0.36148,0.013252
236,-13,-14,-0.73749,-0.021922
236,-13,-14,-0.73749,-0.021922
236,-13,-14,-0.73749,-0.021922
237,18,-15,-0.48788,-0.0076175
237,18,-15,-0.48788,-0.0076175
238,-13,-6,-0.025782,-0.011952
238,-13,-6,-0.025782,-0.011952
238,-13,-6,-0.025782,-0.011952
238,-13,-5,0.027282,-0.010324
238,-13,-5,0.027282,-0.010324
238,-13,-5,0.027282,-0.010324
239,-13,-5,0.047397,-0.0098417
239,-13,-5,0.047397,-0.0098417
240,-8,7,0.26845,0.016264
240,-8,7,0.26845,0.016264
241,-16,18,0.28267,0.014995
241,-16,18,0.28267,0.014995
241,-16,18,0.28267,0.014995
241,-15,18,0.13565,0.020934
241,-15,18,0.13565,0.020934
241,-15,18,0.13565,0.020934
242,-18,23,0.53992,0.0095901
242,-18,23,0.53992,0.0095901
243,-16,18,0.24321,0.014707
243,-16,18,0.24321,0.014707
243,-16,18,0.24321,0.014707
243,-15,18,0.097763,0.020657
243,-15,18,0.097763,0.020657
243,-15,18,0.097763,0.020657
244,15,-12,-0.45397,-0.021388
244,15,-12,-0.45397,-0.021388
245,14,-12,-0.46302,-0.022311
245,14,-12,-0.46302,-0.022311
246,16,-8,-0.2524,-0.017765
246,16,-8,-0.2524,-0.017765
246,16,-8,-0.2524,-0.017765
246,16,-8,-0.2524,-0.017765
247,9,8,-1.3001,-0.028409
247,9,8,-1.3001,-0.028409
248,-15,-5,0.076852,-0.0069607
248,-15,-5,0.076852,-0.0069607
249,-9,9,0.40544,0.043033
249,-9,9,0.40544,0.043033
250,-10,10,0.36928,0.039356
250,-10,10,0.36928,0.039356
250,-10,11,0.14933,0.018641
250,-10,11,0.14933,0.018641
251,-10,13,-0.16051,-0.0027341
251,-10,13,-0.16051,-0.0027341
252,-21,24,0.46502,0.010744
252,-21,24,0.46502,0.010744
252,-21,25,0.49534,0.013282
252,-21,25,0.49534,0.013282
252,-20,24,0.48691,0.0092993
252,-20,24,0.48691,0.0092993
252,-20,25,0.48891,0.010298
252,-20,25,0.48891,0.010298
253,-21,27,0.45233,0.016838
253,-21,27,0.45233,0.016838
253,-20,27,0.42681,0.011883
253,-20,27,0.42681,0.011883
254,-6,8,0.54462,0.010035
254,-6,8,0.54462,0.010035
255,5,6,-1.2087,-0.038222
255,5,6,-1.2087,-0.038222
255,5,6,-1.2087,-0.038222
256,23,-14,-0.47006,0.0013739
256,23,-14,-0.47006,0.0013739
256,23,-14,-0.47006,0.0013739
257,23,-14,-0.46708,0.0013739
257,23,-14,-0.46708,0.0013739
257,23,-14,-0.46708,0.0013739
258,23,-14,-0.4696,-0.0010834
258,23,-14,-0.4696,-0.0010834
258,23,-14,-0.4696,-0.0010834
259,-15,6,0.024074,-0.0095663
259,-15,6,0.024074,-0.0095663
260,-3,-4,0.24755,-0.0094853
260,-3,-4,0.24755,-0.0094853
261,-20,28,0.5402,0.014953
261,-20,28,0.5402,0.014953
261,-20,28,0.5402,0.014953
261,-20,28,0.5402,0.014953
262,-6,8,0.52968,0.010554
262,-6,8,0.52968,0.010554
262,-6,8,0.52968,0.010554
263,-15,-5,0.096441,-0.0066369
263,-15,-5,0.096441,-0.0066369
264,-10,13,-0.21115,-0.0043414
264,-10,13,-0.21115,-0.0043414
264,-10,13,-0.21115,-0.0043414
265,-12,11,0.34782,0.012853
265,-12,11,0.34782,0.012853
265,-12,11,0.34782,0.012853
266,-13,12,0.28565,0.011924
266,-13,12,0.28565,0.011924
266,-13,12,0.28565,0.011924
267,19,-14,-0.42762,-0.0096144
267,19,-14,-0.42762,-0.0096144
268,17,6,-0.46469,-0.017284
268,17,6,-0.46469,-0.017284
268,17,7,-0.49121,-0.018283
268,17,7,-0.49121,-0.018283
269,6,-3,-0.6944,-0.017248
